slutpris,avgift_kr,boarea_kvm,antal_rum,sald_datum,prisforandring_pct,pris_per_kvm,omrade,url,bostadstyp,raw_text,sald_ar,sald_manad,sald_kvartal,omrade_clean,kvm_per_rum,avgift_per_kvm,avgift_andel,sasong,budkrig,prissankt,storlek_kategori
1700000,,88.0,4.0,2023-04-17,-11.0,19318.0,Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-4rum-nya-hjarsta-orebro-kommun-oxelbarsgatan-5-6427342557090200742,radhus,"Maps Data: Google © 2026 Såld 17 apr. 2023 Oxelbärsgatan 5 Radhus Nya Hjärsta, Örebro kommun 88+15 m² 4 rum 448 m² Slutpris 1 700 000 kr -11 % Bjurfors Örebro",2023,4,2,Nya Hjärsta,22.0,,,vår,0,1,stor (80-100)
2850000,5248.0,125.0,5.0,2023-04-13,-2.0,22800.0,A Radhus Runnaby,https://www.hemnet.se/salda/radhus-5rum-runnaby-orebro-kommun-kristinelundsvagen-11a-1465764792353895382,radhus,"Maps Data: Google © 2026 Såld 13 apr. 2023 Kristinelundsvägen 11A Radhus Runnaby, Örebro kommun 125 m² 5 rum 5 248 kr/mån Uteplats Slutpris 2 850 000 kr -2 % 22 800 kr/m² LF Fastighetsförmedling Örebro",2023,4,2,Radhus Runnaby,25.0,42.0,2.21,vår,0,1,xl (100-150)
2050000,6173.0,95.7,4.0,2023-04-06,-11.0,21421.0,H Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-4rum-nya-hjarsta-orebro-kommun-byalagsgatan-4-h-3220695368420738270,radhus,"Maps Data: Google © 2026 Såld 6 apr. 2023 Byalagsgatan 4 H Radhus Nya Hjärsta, Örebro kommun 95,7 m² 4 rum 6 173 kr/mån Slutpris 2 050 000 kr -11 % 21 421 kr/m² Mäklarhuset Örebro",2023,4,2,Radhus Nya Hjärsta,23.9,64.5,3.61,vår,0,1,stor (80-100)
2595000,6195.0,118.0,5.0,2023-04-05,0.0,21992.0,B Radhus Ekeby Almby,https://www.hemnet.se/salda/radhus-5rum-ekeby-almby-orebro-kommun-drevevagen-15b-5070490802427691396,radhus,"Maps Data: Google © 2026 Såld 5 apr. 2023 Drevevägen 15B Radhus Ekeby Almby, Örebro kommun 118 m² 5 rum 6 195 kr/mån Uteplats Slutpris 2 595 000 kr ±0 % 21 992 kr/m² LF Fastighetsförmedling Örebro",2023,4,2,Radhus Ekeby Almby,23.6,52.5,2.86,vår,0,0,xl (100-150)
1495000,,101.0,4.0,2023-04-04,0.0,14802.0,Radhus Stora Mellösa,https://www.hemnet.se/salda/radhus-4rum-stora-mellosa-orebro-kommun-angsvagen-21-6176384040048711999,radhus,"Maps Data: Google © 2026 Såld 4 apr. 2023 Ängsvägen 21 Radhus Stora Mellösa, Örebro kommun 101+6 m² 4 rum 538 m² Slutpris 1 495 000 kr ±0 % LF Fastighetsförmedling Örebro",2023,4,2,Stora Mellösa,25.2,,,vår,0,0,xl (100-150)
3200000,5879.0,120.0,4.0,2023-03-31,-8.0,26667.0,C Radhus Norr,https://www.hemnet.se/salda/radhus-4rum-norr-orebro-kommun-hoglundagatan-15c-7904930105356017113,radhus,"Maps Data: Google © 2026 Såld 31 mar. 2023 Höglundagatan 15C Radhus Norr, Örebro kommun 120 m² 4 rum 5 879 kr/mån Balkong Uteplats Slutpris 3 200 000 kr -8 % 26 667 kr/m² Fastighetsbyrån Örebro",2023,3,1,Radhus Norr,30.0,49.0,2.2,vår,0,1,xl (100-150)
2795000,5990.0,122.0,5.0,2023-03-31,0.0,22910.0,Almby,https://www.hemnet.se/salda/radhus-5rum-ekeby-almby-orebro-kommun-drojabacken-47-8169105308571584879,radhus,"Maps Data: Google © 2026 Såld 31 mar. 2023 Dröjabacken 47 Radhus Ekeby-Almby, Örebro kommun 122 m² 5 rum 5 990 kr/mån Slutpris 2 795 000 kr ±0 % 22 910 kr/m² Mäklarhuset Örebro",2023,3,1,Almby,24.4,49.1,2.57,vår,0,0,xl (100-150)
3650000,,110.0,5.0,2023-03-31,-1.0,33182.0,Radhus Adolfsberg,https://www.hemnet.se/salda/radhus-5rum-adolfsberg-orebro-kommun-trollslandestigen-5-5335924563782833167,radhus,"Maps Data: Google © 2026 Såld 31 mar. 2023 Trollsländestigen 5 Radhus Adolfsberg, Örebro kommun 110+6 m² 5 rum 358 m² Slutpris 3 650 000 kr -1 % Bjurfors Örebro",2023,3,1,Adolfsberg,22.0,,,vår,0,1,xl (100-150)
2775000,4771.0,98.0,4.0,2023-03-30,11.0,28316.0,Radhus Adolfsberg / Brunnsängen,https://www.hemnet.se/salda/radhus-4rum-adolfsberg-brunnsangen-orebro-kommun-halsogrand-20-1875323388377923177,radhus,"Maps Data: Google © 2026 Såld 30 mar. 2023 Hälsogränd 20 Radhus Adolfsberg / Brunnsängen, Örebro kommun 98 m² 4 rum 4 771 kr/mån Uteplats Slutpris 2 775 000 kr +11 % 28 316 kr/m² Mäklarhuset Örebro",2023,3,1,Adolfsberg / Brunnsängen,24.5,48.7,2.06,vår,1,0,stor (80-100)
2850000,,128.0,5.0,2023-03-29,-8.0,22266.0,Radhus Björkhaga,https://www.hemnet.se/salda/radhus-5rum-bjorkhaga-orebro-kommun-korsbandsgatan-14-4328343249127026407,radhus,"Maps Data: Google © 2026 Såld 29 mar. 2023 Korsbandsgatan 14 Radhus Björkhaga, Örebro kommun 128 m² 5 rum 185 m² Slutpris 2 850 000 kr -8 % Bjurfors Örebro",2023,3,1,Björkhaga,25.6,,,vår,0,1,xl (100-150)
4000000,5372.0,150.0,6.0,2023-03-26,-5.0,26667.0,Radhus Sörbyängen,https://www.hemnet.se/salda/radhus-6rum-sorbyangen-orebro-kommun-pomeransgatan-34-4251964739008984307,radhus,"Maps Data: Google © 2026 Såld 26 mar. 2023 Pomeransgatan 34 Radhus Sörbyängen, Örebro kommun 150 m² 6 rum 5 372 kr/mån Uteplats Slutpris 4 000 000 kr -5 % 26 667 kr/m² Bjurfors Örebro",2023,3,1,Sörbyängen,25.0,35.8,1.61,vår,0,1,xl (100-150)
2925000,,105.0,5.0,2023-03-23,-2.0,27857.0,Radhus Brunnsgärdet,https://www.hemnet.se/salda/radhus-5rum-brunnsgardet-orebro-kommun-ramlosa-grand-51-3958968221328405307,radhus,"Maps Data: Google © 2026 Såld 23 mar. 2023 Ramlösa gränd 51 Radhus Brunnsgärdet, Örebro kommun 105+5 m² 5 rum 278 m² Slutpris 2 925 000 kr -2 % LF Fastighetsförmedling Örebro",2023,3,1,Brunnsgärdet,21.0,,,vår,0,1,xl (100-150)
2430000,,124.0,5.0,2023-03-17,-3.0,19597.0,Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-5rum-nya-hjarsta-orebro-kommun-slanbarsgatan-4-3650669536716526461,radhus,"Maps Data: Google © 2026 Såld 17 mar. 2023 Slånbärsgatan 4 Radhus Nya Hjärsta, Örebro kommun 124+59 m² 5 rum 696 m² Uteplats Slutpris 2 430 000 kr -3 % SkandiaMäklarna Örebro",2023,3,1,Nya Hjärsta,24.8,,,vår,0,1,xl (100-150)
1950000,7089.0,106.0,4.0,2023-03-17,5.0,18396.0,Radhus Mellringe,https://www.hemnet.se/salda/radhus-4rum-mellringe-orebro-kommun-mellringevagen-62-1666328871521402974,radhus,"Maps Data: Google © 2026 Såld 17 mar. 2023 Mellringevägen 62 Radhus Mellringe, Örebro kommun 106 m² 4 rum 7 089 kr/mån Uteplats Slutpris 1 950 000 kr +5 % 18 396 kr/m² SkandiaMäklarna Örebro",2023,3,1,Mellringe,26.5,66.9,4.36,vår,1,0,xl (100-150)
3200000,5149.0,112.8,5.0,2023-03-17,-3.0,28369.0,B Radhus Ormesta,https://www.hemnet.se/salda/radhus-5rum-ormesta-orebro-kommun-ulsavilagatan-9b-5873583473441197260,radhus,"Maps Data: Google © 2026 Såld 17 mar. 2023 Ulsavilagatan 9B Radhus Ormesta, Örebro kommun 112,8 m² 5 rum 5 149 kr/mån Slutpris 3 200 000 kr -3 % 28 369 kr/m² Mäklarhuset Örebro",2023,3,1,Radhus Ormesta,22.6,45.6,1.93,vår,0,1,xl (100-150)
2450000,6564.0,120.3,6.0,2023-03-09,2.0,20366.0,Radhus Mosås,https://www.hemnet.se/salda/radhus-6rum-mosas-orebro-kommun-viktor-dahlens-vag-125-3347771747579833589,radhus,"Maps Data: Google © 2026 Såld 9 mar. 2023 Viktor Dahléns Väg 125 Radhus Mosås, Örebro kommun 120,3 m² 6 rum 6 564 kr/mån Slutpris 2 450 000 kr +2 % 20 366 kr/m² Mäklarhuset Örebro",2023,3,1,Mosås,20.0,54.6,3.22,vår,1,0,xl (100-150)
2700000,,142.0,,2023-03-07,-3.0,19014.0,Radhus Norra Bro,https://www.hemnet.se/salda/radhus-142m2-norra-bro-orebro-kommun-silver-anders-vag-54-9087854118649725409,radhus,"Maps Data: Google © 2026 Såld 7 mar. 2023 Silver-Anders väg 54 Radhus Norra Bro, Örebro kommun 142 m² 310 m² Slutpris 2 700 000 kr -3 % Wallenstedt Fastighetsmäkleri",2023,3,1,Norra Bro,,,,vår,0,1,xl (100-150)
4550000,,116.0,5.0,2023-03-04,-3.0,39224.0,K Radhus Rynningeåsen,https://www.hemnet.se/salda/radhus-5rum-rynningeasen-orebro-kommun-hindergardsgatan-6k-8659744834782225276,radhus,"Maps Data: Google © 2026 Såld 4 mar. 2023 Hindergårdsgatan 6K Radhus Rynningeåsen, Örebro kommun 116 m² 5 rum 129 m² Slutpris 4 550 000 kr -3 % Mäklarhuset Örebro",2023,3,1,Radhus Rynningeåsen,23.2,,,vår,0,1,xl (100-150)
1795000,6404.0,100.2,4.0,2023-03-03,0.0,17914.0,Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-4rum-nya-hjarsta-orebro-kommun-fardemansgatan-37-5653298857576946579,radhus,"Maps Data: Google © 2026 Såld 3 mar. 2023 Färdemansgatan 37 Radhus Nya Hjärsta, Örebro kommun 100,2 m² 4 rum 6 404 kr/mån Uteplats Slutpris 1 795 000 kr ±0 % 17 914 kr/m² Mäklarhuset Örebro",2023,3,1,Nya Hjärsta,25.0,63.9,4.28,vår,0,0,xl (100-150)
3175000,3608.0,78.0,3.0,2023-03-03,8.0,40705.0,Radhus Sörby,https://www.hemnet.se/salda/radhus-3rum-sorby-orebro-kommun-esbjornsgatan-104-4473960483860188039,radhus,"Maps Data: Google © 2026 Såld 3 mar. 2023 Esbjörnsgatan 104 Radhus Sörby, Örebro kommun 78 m² 3 rum 3 608 kr/mån Slutpris 3 175 000 kr +8 % 40 705 kr/m² Mäklarhuset Örebro",2023,3,1,Sörby,26.0,46.3,1.36,vår,1,0,medel (60-80)
3295000,5149.0,112.8,5.0,2023-02-28,0.0,29211.0,D Radhus Norra Ormesta,https://www.hemnet.se/salda/radhus-5rum-norra-ormesta-orebro-kommun-ulsavilagatan-1d-1330746929653542180,radhus,"Såld 28 feb. 2023 Ulsavilagatan 1D Radhus Norra Ormesta, Örebro kommun 112,8 m² 5 rum 5 149 kr/mån Uteplats Slutpris 3 295 000 kr ±0 % 29 211 kr/m² Erik Olsson Fastighetsförmedling",2023,2,1,Radhus Norra Ormesta,22.6,45.6,1.88,vinter,0,0,xl (100-150)
3025000,4771.0,98.0,4.0,2023-02-27,4.0,30867.0,Radhus Adolfsberg,https://www.hemnet.se/salda/radhus-4rum-adolfsberg-orebro-kommun-halsogrand-109-1955203473963879974,radhus,"Maps Data: Google © 2026 Såld 27 feb. 2023 Hälsogränd 109 Radhus Adolfsberg, Örebro kommun 98 m² 4 rum 4 771 kr/mån Uteplats Slutpris 3 025 000 kr +4 % 30 867 kr/m² Bjurfors Örebro",2023,2,1,Adolfsberg,24.5,48.7,1.89,vinter,1,0,stor (80-100)
5800000,,162.0,6.0,2023-02-27,1.0,35802.0,Radhus Eklunda / Sörby,https://www.hemnet.se/salda/radhus-6rum-eklunda-sorby-orebro-kommun-rantmastargatan-83-1892512346333815160,radhus,"Maps Data: Google © 2026 Såld 27 feb. 2023 Räntmästargatan 83 Radhus Eklunda / Sörby, Örebro kommun 162+5 m² 6 rum 698 m² Slutpris 5 800 000 kr +1 % Mäklarhuset Örebro",2023,2,1,Eklunda / Sörby,27.0,,,vinter,1,0,xxl (150+)
3095000,,94.0,4.0,2023-02-23,0.0,32926.0,Radhus Örebro,https://www.hemnet.se/salda/radhus-4rum-orebro-orebro-kommun-ramlosa-grand-19-8893514775748097992,radhus,"Såld 23 feb. 2023 Ramlösa gränd 19 Radhus Örebro, Örebro kommun 94+13 m² 4 rum 270 m² Slutpris 3 095 000 kr ±0 % Svensk Fastighetsförmedling Örebro",2023,2,1,Örebro,23.5,,,vinter,0,0,stor (80-100)
2700000,,96.0,4.0,2023-02-21,-10.0,28125.0,Radhus Västra Oxhagen,https://www.hemnet.se/salda/radhus-4rum-vastra-oxhagen-orebro-kommun-gardsmygen-9-8546792153752733214,radhus,"Maps Data: Google © 2026 Såld 21 feb. 2023 Gärdsmygen 9 Radhus Västra Oxhagen, Örebro kommun 96+33 m² 4 rum 428 m² Uteplats Slutpris 2 700 000 kr -10 % Fastighetsbyrån Örebro",2023,2,1,Västra Oxhagen,24.0,,,vinter,0,1,stor (80-100)
2195000,4404.0,113.0,5.0,2023-02-20,0.0,19425.0,B Radhus Vintrosa,https://www.hemnet.se/salda/radhus-5rum-vintrosa-orebro-kommun-granlidsvagen-3b-4291450468033637456,radhus,"Såld 20 feb. 2023 Granlidsvägen 3B Radhus Vintrosa, Örebro kommun 113 m² 5 rum 4 404 kr/mån Uteplats Slutpris 2 195 000 kr ±0 % 19 425 kr/m² Erik Olsson Fastighetsförmedling",2023,2,1,Radhus Vintrosa,22.6,39.0,2.41,vinter,0,0,xl (100-150)
1995000,5983.0,110.5,4.0,2023-02-18,0.0,18054.0,Radhus Hovsta,https://www.hemnet.se/salda/radhus-4rum-hovsta-orebro-kommun-lundvagen-24-859771610862425790,radhus,"Maps Data: Google © 2026 Såld 18 feb. 2023 Lundvägen 24 Radhus Hovsta, Örebro kommun 110,5 m² 4 rum 5 983 kr/mån Uteplats Slutpris 1 995 000 kr ±0 % 18 054 kr/m² Mäklarhuset Örebro",2023,2,1,Hovsta,27.6,54.1,3.6,vinter,0,0,xl (100-150)
2530000,,134.0,6.0,2023-02-15,6.0,18881.0,Radhus Hovsta,https://www.hemnet.se/salda/radhus-6rum-hovsta-orebro-kommun-stinsvagen-105-5289520390123912951,radhus,"Maps Data: Google © 2026 Såld 15 feb. 2023 Stinsvägen 105 Radhus Hovsta, Örebro kommun 134 m² 6 rum 266 m² Slutpris 2 530 000 kr +6 % LF Fastighetsförmedling Örebro",2023,2,1,Hovsta,22.3,,,vinter,1,0,xl (100-150)
5050000,,170.0,6.0,2023-02-15,-3.0,29706.0,D Radhus Ormesta,https://www.hemnet.se/salda/radhus-6rum-ormesta-orebro-kommun-mandisgatan-3d-2078864419546384651,radhus,"Såld 15 feb. 2023 Mandisgatan 3D Radhus Ormesta, Örebro kommun 170+18 m² 6 rum 659 m² Slutpris 5 050 000 kr -3 % Erik Olsson Fastighetsförmedling",2023,2,1,Radhus Ormesta,28.3,,,vinter,0,1,xxl (150+)
2195000,5514.0,99.0,4.0,2023-02-14,0.0,22172.0,C Radhus Lillån,https://www.hemnet.se/salda/radhus-4rum-lillan-orebro-kommun-nastegardsvagen-32c-6940859943559133838,radhus,"Maps Data: Google © 2026 Såld 14 feb. 2023 Nästegårdsvägen 32C Radhus Lillån, Örebro kommun 99 m² 4 rum 5 514 kr/mån Balkong Uteplats Slutpris 2 195 000 kr ±0 % 22 172 kr/m² SkandiaMäklarna Örebro",2023,2,1,Radhus Lillån,24.8,55.7,3.01,vinter,0,0,stor (80-100)
3350000,5149.0,112.8,5.0,2023-02-14,-1.0,29699.0,F Radhus Ormesta,https://www.hemnet.se/salda/radhus-5rum-ormesta-orebro-kommun-ulsavilagatan-1f-1322919020662681564,radhus,"Såld 14 feb. 2023 Ulsavilagatan 1F Radhus Ormesta, Örebro kommun 112,8 m² 5 rum 5 149 kr/mån Uteplats Slutpris 3 350 000 kr -1 % 29 699 kr/m² Svensk Fastighetsförmedling Örebro",2023,2,1,Radhus Ormesta,22.6,45.6,1.84,vinter,0,1,xl (100-150)
2000000,4848.0,80.0,3.0,2023-02-12,-2.0,25000.0,A Radhus Väster Park,https://www.hemnet.se/salda/radhus-3rum-vaster-park-orebro-kommun-lertagsgatan-50a-9154300387138528233,radhus,"Såld 12 feb. 2023 Lertagsgatan 50A Radhus Väster Park, Örebro kommun 80 m² 3 rum 4 848 kr/mån Uteplats Slutpris 2 000 000 kr -2 % 25 000 kr/m² Erik Olsson Fastighetsförmedling",2023,2,1,Radhus Väster Park,26.7,60.6,2.91,vinter,0,1,medel (60-80)
2350000,,111.0,5.0,2023-02-10,0.0,21171.0,Radhus Örebro,https://www.hemnet.se/salda/radhus-5rum-orebro-orebro-kommun-stinsvagen-5-5749802221436547150,radhus,"Såld 10 feb. 2023 Stinsvägen 5 Radhus Örebro, Örebro kommun 111 m² 5 rum 173 m² Slutpris 2 350 000 kr ±0 % Svensk Fastighetsförmedling Örebro",2023,2,1,Örebro,22.2,,,vinter,0,0,xl (100-150)
3025000,5389.0,117.5,4.0,2023-02-09,17.0,25745.0,Radhus Adolfsberg / Brunnsängen,https://www.hemnet.se/salda/radhus-4rum-adolfsberg-brunnsangen-orebro-kommun-halsogrand-63-5027715703517972781,radhus,"Maps Data: Google © 2026 Såld 9 feb. 2023 Hälsogränd 63 Radhus Adolfsberg / Brunnsängen, Örebro kommun 117,5 m² 4 rum 5 389 kr/mån Uteplats Slutpris 3 025 000 kr +17 % 25 745 kr/m² Mäklarhuset Örebro",2023,2,1,Adolfsberg / Brunnsängen,29.4,45.9,2.14,vinter,1,0,xl (100-150)
2400000,4629.0,102.0,5.0,2023-02-08,-11.0,23529.0,Radhus Nya Hjärsta,https://www.hemnet.se/salda/radhus-5rum-nya-hjarsta-orebro-kommun-hasselgatan-48-5109918953285428908,radhus,"Maps Data: Google © 2026 Såld 8 feb. 2023 Hasselgatan 48 Radhus Nya Hjärsta, Örebro kommun 102 m² 5 rum 4 629 kr/mån Balkong Uteplats Slutpris 2 400 000 kr -11 % 23 529 kr/m² Fastighetsbyrån Örebro",2023,2,1,Nya Hjärsta,20.4,45.4,2.31,vinter,0,1,xl (100-150)
3495000,5200.0,105.0,5.0,2023-02-02,0.0,33286.0,P Radhus Rynningeåsen,https://www.hemnet.se/salda/radhus-5rum-rynningeasen-orebro-kommun-hindergardsgatan-4p-8452988258842465967,radhus,"Maps Data: Google © 2026 Såld 2 feb. 2023 Hindergårdsgatan 4P Radhus Rynningeåsen, Örebro kommun 105 m² 5 rum 5 200 kr/mån Uteplats Slutpris 3 495 000 kr ±0 % 33 286 kr/m² LF Fastighetsförmedling Örebro",2023,2,1,Radhus Rynningeåsen,21.0,49.5,1.79,vinter,0,0,xl (100-150)
2910000,,94.0,,2023-02-02,6.0,30957.0,Radhus Adolfsberg,https://www.hemnet.se/salda/radhus-94m2-adolfsberg-orebro-kommun-medevi-grand-36-1618980870057382727,radhus,"Maps Data: Google © 2026 Såld 2 feb. 2023 Medevi gränd 36 Radhus Adolfsberg, Örebro kommun 94+12 m² 272 m² Slutpris 2 910 000 kr +6 % Bjurfors Örebro",2023,2,1,Adolfsberg,,,,vinter,1,0,stor (80-100)
2900000,5550.0,122.0,5.0,2023-02-01,-3.0,23770.0,Almby,https://www.hemnet.se/salda/radhus-5rum-ekeby-almby-orebro-kommun-musseronvagen-3a-3189058855062255976,radhus,"Såld 1 feb. 2023 Musseronvägen 3A Radhus Ekeby-Almby, Örebro kommun 122 m² 5 rum 5 550 kr/mån Uteplats Slutpris 2 900 000 kr -3 % 23 770 kr/m² Erik Olsson Fastighetsförmedling",2023,2,1,Almby,24.4,45.5,2.3,vinter,0,1,xl (100-150)
3095000,5011.0,105.0,5.0,2023-01-31,0.0,29476.0,Radhus Adolfsberg / Södra Lindhult,https://www.hemnet.se/salda/radhus-5rum-adolfsberg-sodra-lindhult-orebro-kommun-almtorpsvagen-24-1078105628399722970,radhus,"Maps Data: Google © 2026 Såld 31 jan. 2023 Almtorpsvägen 24 Radhus Adolfsberg / Södra Lindhult, Örebro kommun 105 m² 5 rum 5 011 kr/mån Uteplats Slutpris 3 095 000 kr ±0 % 29 476 kr/m² Fastighetsbyrån Örebro",2023,1,1,Adolfsberg / Södra Lindhult,21.0,47.7,1.94,vinter,0,0,xl (100-150)
1975000,6355.0,118.0,4.0,2023-01-30,-6.0,16737.0,Radhus Örebro,https://www.hemnet.se/salda/radhus-4rum-orebro-orebro-kommun-lundhagsvagen-27-4745905705322902024,radhus,"Såld 30 jan. 2023 Lundhagsvägen 27 Radhus Örebro, Örebro kommun 118 m² 4 rum 6 355 kr/mån Uteplats Slutpris 1 975 000 kr -6 % 16 737 kr/m² Svensk Fastighetsförmedling Örebro",2023,1,1,Örebro,29.5,53.9,3.86,vinter,0,1,xl (100-150)
2750000,4404.0,113.0,5.0,2023-01-27,6.0,24336.0,A Radhus Vintrosa,https://www.hemnet.se/salda/radhus-5rum-vintrosa-orebro-kommun-granlidsvagen-1a-4030025628578648798,radhus,"Såld 27 jan. 2023 Granlidsvägen 1A Radhus Vintrosa, Örebro kommun 113 m² 5 rum 4 404 kr/mån Uteplats Slutpris 2 750 000 kr +6 % 24 336 kr/m² Erik Olsson Fastighetsförmedling",2023,1,1,Radhus Vintrosa,22.6,39.0,1.92,vinter,1,0,xl (100-150)
1800000,3474.0,80.0,3.0,2023-01-23,-5.0,22500.0,C Radhus Nyponlunden,https://www.hemnet.se/salda/radhus-3rum-nyponlunden-orebro-kommun-aprikosgatan-19c-1359009837833526769,radhus,"Maps Data: Google © 2026 Såld 23 jan. 2023 Aprikosgatan 19C Radhus Nyponlunden, Örebro kommun 80 m² 3 rum 3 474 kr/mån Balkong Uteplats Slutpris 1 800 000 kr -5 % 22 500 kr/m² LF Fastighetsförmedling Örebro",2023,1,1,Radhus Nyponlunden,26.7,43.4,2.32,vinter,0,1,medel (60-80)
3000000,5410.0,112.8,4.0,2023-01-20,-10.0,26596.0,Radhus Näsby,https://www.hemnet.se/salda/radhus-4rum-nasby-orebro-kommun-valsaregatan-45-711014617622404630,radhus,"Maps Data: Google © 2026 Såld 20 jan. 2023 Valsaregatan 45 Radhus Näsby, Örebro kommun 112,8 m² 4 rum 5 410 kr/mån Uteplats Slutpris 3 000 000 kr -10 % 26 596 kr/m² Mäklarhuset Örebro",2023,1,1,Näsby,28.2,48.0,2.16,vinter,0,1,xl (100-150)
2900000,5110.0,113.0,5.0,2023-01-20,-9.0,25664.0,Radhus Södra Lindhult,https://www.hemnet.se/salda/radhus-5rum-sodra-lindhult-orebro-kommun-ulrikelundsvagen-7-254438148158789554,radhus,"Maps Data: Google © 2026 Såld 20 jan. 2023 Ulrikelundsvägen 7 Radhus Södra Lindhult, Örebro kommun 113 m² 5 rum 5 110 kr/mån Uteplats Slutpris 2 900 000 kr -9 % 25 664 kr/m² Bjurfors Örebro",2023,1,1,Södra Lindhult,22.6,45.2,2.11,vinter,0,1,xl (100-150)
2220000,,110.0,4.0,2023-01-17,-7.0,20182.0,Radhus Lundby,https://www.hemnet.se/salda/radhus-4rum-lundby-orebro-kommun-stralstensvagen-11-8893522728476548464,radhus,"Maps Data: Google © 2026 Såld 17 jan. 2023 Strålstensvägen 11 Radhus Lundby, Örebro kommun 110 m² 4 rum 247 m² Slutpris 2 220 000 kr -7 % Mäklarhuset Örebro",2023,1,1,Lundby,27.5,,,vinter,0,1,xl (100-150)
3200000,5149.0,112.8,5.0,2023-01-17,-6.0,28369.0,E Radhus Ormesta,https://www.hemnet.se/salda/radhus-5rum-ormesta-orebro-kommun-ulsavilagatan-5e-8257651217610018280,radhus,"Maps Data: Google © 2026 Såld 17 jan. 2023 Ulsavilagatan 5E Radhus Ormesta, Örebro kommun 112,8 m² 5 rum 5 149 kr/mån Uteplats Slutpris 3 200 000 kr -6 % 28 369 kr/m² Bjurfors Örebro",2023,1,1,Radhus Ormesta,22.6,45.6,1.93,vinter,0,1,xl (100-150)
3500000,,120.0,5.0,2023-01-13,-3.0,29167.0,Radhus Adolfsberg,https://www.hemnet.se/salda/radhus-5rum-adolfsberg-orebro-kommun-kalle-posts-vag-116-5689858962403046405,radhus,"Maps Data: Google © 2026 Såld 13 jan. 2023 Kalle Posts väg 116 Radhus Adolfsberg, Örebro kommun 120 m² 5 rum 180 m² Slutpris 3 500 000 kr -3 % LF Fastighetsförmedling Örebro",2023,1,1,Adolfsberg,24.0,,,vinter,0,1,xl (100-150)
2200000,5395.0,144.0,6.0,2022-12-30,0.0,15278.0,F Radhus Garphyttan,https://www.hemnet.se/salda/radhus-6rum-garphyttan-orebro-kommun-vajervagen-3f-7186059619328737286,radhus,"Maps Data: Google © 2026 Såld 30 dec. 2022 Vajervägen 3F Radhus Garphyttan, Örebro kommun 144 m² 6 rum 5 395 kr/mån Balkong Uteplats Slutpris 2 200 000 kr ±0 % 15 278 kr/m² Fastighetsbyrån Örebro",2022,12,4,Radhus Garphyttan,24.0,37.5,2.94,vinter,0,0,xl (100-150)
2700000,5995.0,122.4,5.0,2022-12-22,-10.0,22059.0,Almby,https://www.hemnet.se/salda/radhus-5rum-ekeby-almby-orebro-kommun-tallsoppsvagen-52-5390121244216217503,radhus,"Såld 22 dec. 2022 Tallsoppsvägen 52 Radhus Ekeby-Almby, Örebro kommun 122,4 m² 5 rum 5 995 kr/mån Uteplats Slutpris 2 700 000 kr -10 % 22 059 kr/m² Erik Olsson Fastighetsförmedling",2022,12,4,Almby,24.5,49.0,2.66,vinter,0,1,xl (100-150)
2275000,4690.0,111.0,4.0,2022-12-21,-7.0,20495.0,A Radhus Lillån,https://www.hemnet.se/salda/radhus-4rum-lillan-orebro-kommun-nastegardsvagen-3-a-6889805700476550958,radhus,"Såld 21 dec. 2022 Andreas Pontén Nästegårdsvägen 3 A Radhus Lillån, Örebro kommun 111 m² 4 rum 4 690 kr/mån Uteplats Slutpris 2 275 000 kr -7 % 20 495 kr/m² Bostada Fastighetsmäklare",2022,12,4,Radhus Lillån,27.8,42.3,2.47,vinter,0,1,xl (100-150)
2350000,5537.0,120.0,5.0,2022-12-21,-9.0,19583.0,Radhus Mosås,https://www.hemnet.se/salda/radhus-5rum-mosas-orebro-kommun-viktor-dahlens-vag-129-8149614373431059219,radhus,"Såld 21 dec. 2022 Viktor Dahléns Väg 129 Radhus Mosås, Örebro kommun 120 m² 5 rum 5 537 kr/mån Uteplats Slutpris 2 350 000 kr -9 % 19 583 kr/m² Erik Olsson Fastighetsförmedling",2022,12,4,Mosås,24.0,46.1,2.83,vinter,0,1,xl (100-150)
2680000,5330.0,112.4,5.0,2022-12-18,-6.0,23843.0,Almby,https://www.hemnet.se/salda/radhus-5rum-ekeby-almby-orebro-kommun-lakevagen-50c-2483651433273869035,radhus,"Maps Data: Google © 2026 Såld 18 dec. 2022 Lakevägen 50C Radhus Ekeby-Almby, Örebro kommun 112,4 m² 5 rum 5 330 kr/mån Balkong Slutpris 2 680 000 kr -6 % 23 843 kr/m² Mäklarhuset Örebro",2022,12,4,Almby,22.5,47.4,2.39,vinter,0,1,xl (100-150)
2075000,3271.0,112.0,5.0,2022-12-17,-5.0,18527.0,Radhus Mellringe,https://www.hemnet.se/salda/radhus-5rum-mellringe-orebro-kommun-tulpangatan-69-2976926806788360132,radhus,"Maps Data: Google © 2026 Såld 17 dec. 2022 Tulpangatan 69 Radhus Mellringe, Örebro kommun 112 m² 5 rum 3 271 kr/mån Slutpris 2 075 000 kr -5 % 18 527 kr/m² Wallenstedt Fastighetsmäkleri",2022,12,4,Mellringe,22.4,29.2,1.89,vinter,0,1,xl (100-150)
